"PremisesPostCode","Liberal.National.Coalition.Votes","Australian.Labor.Party.Votes","TotalVotes","Electorate","PartyAb","PartyGrouping","LaborMargin","State..Territory1","Statistical.Area.Level.4..SA4.2","Individuals.no.","Taxable.income.or.loss4.no.","Taxable.income.or.loss4..","Salary.or.wages.no.","Salary.or.wages..","HELP.debt.balance.no.","HELP.debt.balance..","Average.HELP.debt","HecsPostcodeShare","Average.Income","Average.Salary","Average.HECS.Average.Salary"
5069,1805,2097,3902,"Sturt","LP","Coalition",3.74167093798052,"SA","Adelaide - Central and Hills",5547,5490,556364559,4083,329884968,1176,32250622,27423.9982993197,21.2006489994592,101341.449726776,80794.7509184423,0.33942797010418
5070,8601,8301,16902,"Sturt","LP","Coalition",-0.887468938587148,"SA","Adelaide - Central and Hills",9691,9564,669187541,7373,493193503,1792,46948926,26199.1774553571,18.4913837581261,69969.4208490171,66891.8354808084,0.39166480134745
5072,1536,1676,3212,"Sturt","LP","Coalition",2.17932752179328,"SA","Adelaide - Central and Hills",8969,8836,683395932,6578,468302339,1674,43571161,26028.1726403823,18.6642881034675,77342.2286102309,71192.2072058376,0.365604237625717
5073,2191,2397,4588,"Sturt","LP","Coalition",2.24498692240628,"SA","Adelaide - Central and Hills",10652,10500,683470204,8126,525177934,1855,48918149,26370.9698113208,17.4145700337965,65092.4003809524,64629.3298055624,0.408034090569374
5074,1407,1625,3032,"Sturt","LP","Coalition",3.59498680738787,"SA","Adelaide - Central and Hills",8869,8748,515703734,7059,423122789,1513,39799533,26305.0449438202,17.0594204532642,58951.0441243713,59940.8965859187,0.438849707663529
5075,1179,1275,2454,"Sturt","LP","Coalition",1.9559902200489,"SA","Adelaide - Central and Hills",7055,6975,416063890,5407,329887984,1155,29095180,25190.632034632,16.3713678242381,59650.7369175627,61011.2787127797,0.412884839755956
5076,4786,4261,9047,"Sturt","LP","Coalition",-2.90151431413728,"SA","Adelaide - Central and Hills",6328,6255,408276003,4844,314555111,1242,30618576,24652.6376811594,19.6270543615676,65271.9429256595,64937.0584227911,0.379638965483337
5081,1801,1895,3696,"Adelaide","ALP","Labor",1.27164502164502,"SA","Adelaide - Central and Hills",6573,6519,757523319,4608,375825656,1165,31753371,27256.1124463519,17.7240225163548,116202.380579844,81559.3871527778,0.334187313047063
5082,2097,3441,5538,"Adelaide","ALP","Labor",12.1343445287107,"SA","Adelaide - Central and Hills",10530,10426,814551592,8470,600115215,2146,57367436,26732.2628145387,20.3798670465337,78126.9510838289,70851.8553719008,0.377297992751513
5083,1412,2166,3578,"Adelaide","ALP","Labor",10.5366126327557,"SA","Adelaide - Central and Hills",5148,5091,340079772,4170,276188647,964,25262963,26206.393153527,18.7257187257187,66800.1909251621,66232.2894484413,0.395673973703226
5084,806,1891,2697,"Adelaide","ALP","Labor",20.1149425287356,"SA","Adelaide - North",6131,6033,304073538,4836,248208487,1062,27268661,25676.7052730697,17.3218072092644,50401.7135753357,51325.1627377998,0.50027518479078
5085,4206,6446,10652,"Adelaide","ALP","Labor",10.514457378896,"SA","Adelaide - North",14908,14738,886717147,12454,761542623,2551,64945303,25458.7624460996,17.1116179232627,60165.3648391912,61148.436084792,0.416343639775136
5086,1701,2269,3970,"Sturt","LP","Coalition",7.15365239294711,"SA","Adelaide - North",10637,10506,611284780,8797,525354801,1686,43419666,25753.0640569395,15.8503337407164,58184.3498952979,59719.7682164374,0.431231815294473
5087,1462,1965,3427,"Sturt","LP","Coalition",7.33878027429239,"SA","Adelaide - North",7870,7771,462101253,6459,389879464,1374,34121506,24833.7016011645,17.4587039390089,59464.8376013383,60362.2021984827,0.411411457777939
5088,584,669,1253,"Sturt","LP","Coalition",3.39185953711093,"SA","Adelaide - North",2271,2240,122372207,1879,103574698,362,8134777,22471.7596685083,15.9401144870101,54630.4495535714,55122.2448110697,0.407671344763439
5089,1368,1138,2506,"Sturt","LP","Coalition",-4.58898643256185,"SA","Adelaide - North",4497,4458,298068203,3483,234109978,855,19834585,23198.3450292398,19.0126751167445,66861.4183490354,67215.0381854723,0.345136232240567
5090,561,604,1165,"Sturt","LP","Coalition",1.84549356223176,"SA","Adelaide - North",4550,4504,252463276,3466,207016872,693,15984841,23066.1486291486,15.2307692307692,56053.1252220249,59727.8915175995,0.386187224143881
5091,1157,1487,2644,"Makin","ALP","Labor",6.24054462934948,"SA","Adelaide - North",4898,4864,301879874,3820,247157444,847,17752545,20959.321133412,17.2927725602287,62064.1188322368,64700.9015706806,0.323941716801514
5092,9545,13485,23030,"Makin","ALP","Labor",8.55405992184107,"SA","Adelaide - North",11088,10970,616506045,9035,530508804,1659,37744469,22751.3375527426,14.9621212121212,56199.274840474,58717.0784726065,0.38747393679263
5093,890,1667,2557,"Makin","ALP","Labor",15.1935862338678,"SA","Adelaide - North",5525,5465,294452805,4471,253126332,858,19004068,22149.2634032634,15.5294117647059,53879.7447392498,56615.1491836278,0.391225029389636
5095,6642,11077,17719,"Makin","ALP","Labor",12.5148146057904,"SA","Adelaide - North",13304,13136,796778975,11044,671714522,2335,60285690,25818.2826552463,17.5511124473842,60656.1339068209,60821.6698659906,0.424491512846196
5096,1145,2439,3584,"Makin","ALP","Labor",18.0524553571429,"SA","Adelaide - North",8244,8145,460230626,6708,378236700,1307,30284154,23170.7375669472,15.8539543910723,56504.6809085328,56385.9123434705,0.410931323161084
5097,2474,3515,5989,"Makin","ALP","Labor",8.69093337785941,"SA","Adelaide - North",8333,8259,484871319,6796,415752187,1331,29809523,22396.335837716,15.9726389055562,58708.235742826,61176.0133902295,0.366096687191012
5098,1414,2720,4134,"Makin","ALP","Labor",15.795839380745,"SA","Adelaide - North",7205,7125,390275672,5894,333716738,1157,26910132,23258.5410544512,16.058292852186,54775.5329122807,56619.7383780115,0.410785032229744
5107,1701,3948,5649,"Makin","ALP","Labor",19.8884758364312,"SA","Adelaide - North",9942,9818,500316052,8176,426470589,1555,36114818,23224.9633440514,15.6407161536914,50959.0600937054,52161.2755626223,0.44525297921767
5108,3524,8525,12049,"Spence","ALP","Labor",20.7527595651091,"SA","Adelaide - North",22407,22140,1107758176,18826,974450234,3232,68885886,21313.7023514851,14.4240639086,50034.2446251129,51760.8750663975,0.41177245021736
5109,2755,4957,7712,"Makin","ALP","Labor",14.2764522821577,"SA","Adelaide - North",11254,11154,608566189,9241,508622799,1641,35123248,21403.5636806825,14.5814821396837,54560.3540433925,55039.8007791365,0.388874294196134
5110,519,1173,1692,"Spence","ALP","Labor",19.3262411347518,"SA","Adelaide - North",4893,4821,260048733,4072,220260487,704,14463163,20544.265625,14.3879010831801,53940.8282514001,54091.4751964637,0.379805977751243
5112,3834,8354,12188,"Spence","ALP","Labor",18.5428290121431,"SA","Adelaide - North",9299,9153,446492279,7645,385301134,1396,29727168,21294.5329512894,15.0123669211743,48780.9766196875,50399.1018966645,0.42251810349618
5113,1673,4006,5679,"Spence","ALP","Labor",20.5405881317133,"SA","Adelaide - North",8405,8248,365353145,6920,312109270,1263,25686520,20337.7038796516,15.0267697798929,44295.9681134821,45102.4956647399,0.450921918619044
5114,4430,7522,11952,"Spence","ALP","Labor",12.9350736278447,"SA","Adelaide - North",20758,20500,1155947497,17958,1022968668,3213,64593112,20103.6763149704,15.4783697851431,56387.6827804878,56964.5098563314,0.352915813120719
5115,3763,7062,10825,"Spence","ALP","Labor",15.2378752886836,"SA","Adelaide - North",7680,7592,409091680,6813,371552464,1380,27190743,19703.4369565217,17.96875,53884.5732349842,54535.8086012036,0.361293569526113
5116,1437,2067,3504,"Spence","ALP","Labor",8.98972602739726,"SA","Adelaide - North",6132,6064,359014100,5183,310447068,1020,20557351,20154.2656862745,16.6340508806262,59204.1721635884,59897.1769245611,0.336481061731144
5117,1261,1410,2671,"Grey","LP","Coalition",2.78921752152752,"SA","Adelaide - North",2863,2845,192015831,2430,162708347,418,8372098,20028.9425837321,14.6000698567936,67492.3834797891,66958.1674897119,0.299126205728517
5118,6755,7205,13960,"Spence","ALP","Labor",1.61174785100287,"SA","Adelaide - North",11797,11680,724956481,9539,599303941,1724,36265700,21035.788863109,14.613884885988,62068.1918664384,62826.7052101897,0.334822410195359
5120,762,694,1456,"Spence","ALP","Labor",-2.33516483516483,"SA","Adelaide - North",1899,1878,116798196,1388,82928403,264,5183151,19633.1477272727,13.9020537124803,62192.8626198083,59746.6880403458,0.328606461232041
5125,6077,7728,13805,"Makin","ALP","Labor",5.97971749366172,"SA","Adelaide - North",12409,12334,838875652,10324,693423564,2005,43102852,21497.6817955112,16.1576275284068,68013.2683638722,67166.1724137931,0.320067096619257
5126,1146,1442,2588,"Makin","ALP","Labor",5.71870170015456,"SA","Adelaide - North",4571,4533,276182044,3727,234674266,712,14498047,20362.4255617978,15.5764602931525,60926.9896315906,62965.9957070029,0.323387652861862
5127,1372,1943,3315,"Makin","ALP","Labor",8.61236802413273,"SA","Adelaide - North",4955,4913,302208932,4099,260489969,872,18638006,21373.8600917431,17.598385469223,61512.0968858131,63549.638692364,0.336333306239731
5131,210,147,357,"Mayo","XEN","Independent",-8.82352941176471,"SA","Adelaide - Central and Hills",665,660,47555931,477,32886622,95,2040585,21479.8421052632,14.2857142857143,72054.4409090909,68944.7002096436,0.311551751475434
5152,1342,1747,3089,"Mayo","XEN","Independent",6.55551958562641,"SA","Adelaide - Central and Hills",4295,4253,416313906,2964,257075405,792,20126780,25412.601010101,18.4400465657742,97887.1163884317,86732.592780027,0.292999438798665
5153,1195,1506,2701,"Mayo","XEN","Independent",5.75712699000371,"SA","Adelaide - Central and Hills",4314,4260,334476078,3133,213067204,792,18374202,23199.75,18.3588317107093,78515.5112676056,68007.4063198213,0.341135638828771
5154,640,940,1580,"Mayo","XEN","Independent",9.49367088607595,"SA","Adelaide - Central and Hills",2275,2260,216235269,1593,131249745,402,9848673,24499.1865671642,17.6703296703297,95679.3225663717,82391.5536723164,0.297350704959408
5155,2035,2631,4666,"Mayo","XEN","Independent",6.38662666095156,"SA","Adelaide - Central and Hills",2514,2487,174769399,1972,136011540,551,13034337,23655.7840290381,21.9172633253779,70273.1801367109,68971.369168357,0.342979765579179
5156,181,320,501,"Mayo","XEN","Independent",13.872255489022,"SA","Adelaide - Central and Hills",641,637,46987955,483,36395841,133,2932967,22052.3834586466,20.7488299531981,73764.4505494505,75353.7080745342,0.292651602981954
5157,870,830,1700,"Mayo","XEN","Independent",-1.1764705882353,"SA","Adelaide - South",2041,2027,138176080,1457,94779321,307,6041424,19678.9055374593,15.0416462518373,68167.7750370005,65051.0096087852,0.302514990248539
5158,4497,7847,12344,"Kingston","ALP","Labor",13.5693454309786,"SA","Adelaide - South",15873,15755,976512188,13080,835977988,2684,59949424,22335.8509687034,16.9092169092169,61981.0973024437,63912.6902140673,0.349474429786829
5159,5372,8414,13786,"Kingston","ALP","Labor",11.0329319599594,"SA","Adelaide - South",20968,20799,1303264444,16799,1066438865,3766,86852958,23062.3892724376,17.960702022129,62659.9569210058,63482.2825763438,0.363288595439251
5161,1530,3524,5054,"Kingston","ALP","Labor",19.7269489513257,"SA","Adelaide - South",5907,5854,323199562,4872,279664628,1040,23335981,22438.4432692308,17.6062298967327,55210.0379227878,57402.4277504105,0.390897112693466
5162,7618,15526,23144,"Kingston","ALP","Labor",17.0843415139993,"SA","Adelaide - South",20269,20083,1086146562,16796,941347848,3331,70236111,21085.5932152507,16.4339631950269,54082.8841308569,56045.9542748273,0.376219719836604
5163,1042,3141,4183,"Kingston","ALP","Labor",25.0896485775759,"SA","Adelaide - South",7870,7773,425052316,6450,358855714,1251,26556321,21228.0743405276,15.8958068614994,54683.1745786698,55636.5448062015,0.381549113347553
5164,473,1698,2171,"Kingston","ALP","Labor",28.2128051589129,"SA","Adelaide - South",2281,2242,102572826,1841,88255890,402,7767784,19322.8457711443,17.6238491889522,45750.5914362177,47939.1037479631,0.403070651314905
5165,3576,7803,11379,"Kingston","ALP","Labor",18.5736883733193,"SA","Adelaide - South",3418,3377,182556545,2752,152979291,665,14182222,21326.6496240602,19.4558221181978,54058.7933076695,55588.4051598837,0.383652842039996
5167,579,1627,2206,"Kingston","ALP","Labor",23.7533998186763,"SA","Adelaide - South",3877,3850,230942601,3105,187392351,652,14520115,22270.1150306748,16.8171266443126,59985.0911688312,60351.8038647343,0.369004960988218
5168,644,1602,2246,"Kingston","ALP","Labor",21.326803205699,"SA","Adelaide - South",3191,3157,174403521,2605,148996506,507,11051603,21798.033530572,15.8884362268881,55243.4339562876,57196.3554702495,0.381108784840498
5169,1299,3396,4695,"Kingston","ALP","Labor",22.332268370607,"SA","Adelaide - South",12082,11973,698270140,10123,606670387,2023,42731797,21122.9841819081,16.7439165701043,58320.3992316044,59929.9009187,0.352461523515001
5170,286,691,977,"Kingston","ALP","Labor",20.7267144319345,"SA","Adelaide - South",759,744,41044622,586,32793469,121,2899715,23964.5867768595,15.9420289855072,55167.502688172,55961.5511945392,0.428233068335639
5171,1264,1252,2516,"Mayo","XEN","Independent",-0.23847376788553,"SA","Adelaide - South",3914,3873,242578953,2731,171921039,534,11057025,20706.0393258427,13.643331630046,62633.3470178156,62951.6803368729,0.32891956521317
5172,602,893,1495,"Mayo","XEN","Independent",9.7324414715719,"SA","Adelaide - South",2782,2740,173587273,1911,117613876,419,9543832,22777.6420047733,15.0611071171819,63353.0193430657,61545.7226582941,0.370093014119539
5173,3238,5058,8296,"Mayo","XEN","Independent",10.9691417550627,"SA","Adelaide - South",7486,7411,402887537,5831,320372799,1196,24840425,20769.5861204013,15.9764894469677,54363.4512211577,54943.0284685303,0.378020409491944
5174,323,545,868,"Mayo","XEN","Independent",12.7880184331797,"SA","Adelaide - South",1775,1763,100532406,1381,80719499,283,5689209,20103.2120141343,15.943661971831,57023.4861032331,58450.0354815351,0.343938405657342
5201,509,510,1019,"Mayo","XEN","Independent",0.0490677134445505,"SA","Adelaide - Central and Hills",1499,1483,90338512,1123,71889379,215,4475096,20814.4,14.342895263509,60916.056641942,64015.4755120214,0.325146378020597
5202,315,301,616,"Mayo","XEN","Independent",-1.13636363636363,"SA","South Australia - South East",574,565,31160706,413,23238329,79,1629243,20623.3291139241,13.7630662020906,55151.6920353982,56267.1404358354,0.366525274861658
5203,768,800,1568,"Mayo","XEN","Independent",1.02040816326531,"SA","South Australia - South East",740,724,35944855,464,23505020,82,1556371,18980.1341463415,11.0810810810811,49647.5897790055,50657.3706896552,0.374676653919139
5204,238,236,474,"Mayo","XEN","Independent",-0.210970464135016,"SA","South Australia - South East",1805,1768,87155933,1112,59048661,168,3234886,19255.2738095238,9.30747922437673,49296.3421945701,53101.3138489209,0.362613886810921
5210,562,472,1034,"Mayo","XEN","Independent",-4.35203094777563,"SA","South Australia - South East",1235,1209,71349877,931,54055595,148,2903997,19621.6013513513,11.9838056680162,59015.6137303557,58061.8635875403,0.337943016964444
5211,5861,4962,10823,"Mayo","XEN","Independent",-4.15319227570914,"SA","South Australia - South East",8939,8808,447641539,5450,277651546,1019,20100720,19725.9273797841,11.3994854010516,50822.1547456857,50945.2377981651,0.387198651578275
5212,277,351,628,"Mayo","XEN","Independent",5.89171974522294,"SA","South Australia - South East",1201,1187,63580130,675,35436895,147,3815782,25957.7006802721,12.2398001665279,53563.7152485257,52499.1037037037,0.49444083515736
5213,275,321,596,"Mayo","XEN","Independent",3.85906040268457,"SA","South Australia - South East",788,782,60114218,525,29086328,108,2398751,22210.6574074074,13.7055837563452,76872.4015345269,55402.5295238095,0.400896089010923
5214,3132,2703,5835,"Mayo","XEN","Independent",-3.67609254498715,"SA","South Australia - South East",4782,4711,231456415,2862,145096213,447,8761560,19600.8053691275,9.34755332496863,49131.0581617491,50697.4888190077,0.386622805699574
5223,787,670,1457,"Mayo","XEN","Independent",-4.01509951956074,"SA","South Australia - South East",2290,2244,111965402,1573,73970751,251,5893446,23479.8645418327,10.9606986899563,49895.4554367201,47025.270820089,0.499303122180046
5231,309,273,582,"Mayo","XEN","Independent",-3.09278350515464,"SA","Adelaide - Central and Hills",728,722,56809964,578,38671079,84,1537962,18309.0714285714,11.5384615384615,78684.1606648199,66904.9809688581,0.273657822832259
5233,427,392,819,"Mayo","XEN","Independent",-2.13675213675214,"SA","Adelaide - Central and Hills",944,935,61987465,709,43253517,132,2736507,20731.1136363636,13.9830508474576,66296.7540106952,61006.3709449929,0.339818830644033
5234,280,267,547,"Mayo","XEN","Independent",-1.18829981718464,"SA","Adelaide - Central and Hills",880,862,52835888,665,41891240,122,2367974,19409.6229508197,13.8636363636364,61294.5336426914,62994.3458646617,0.308116906119157
5235,685,489,1174,"Barker","LP","Coalition",-8.34752981260647,"SA","Barossa - Yorke - Mid North",1530,1499,88033032,1095,65537290,182,3899961,21428.3571428571,11.8954248366013,58727.8398932622,59851.4063926941,0.358025958525727
5238,1104,669,1773,"Barker","LP","Coalition",-12.2673434856176,"SA","South Australia - South East",2274,2231,102936485,1563,75859855,187,3271971,17497.1711229947,8.22339489885664,46139.1685342896,48534.7760716571,0.360507919046782
5241,585,491,1076,"Mayo","XEN","Independent",-4.36802973977695,"SA","Adelaide - Central and Hills",1592,1579,94727144,1283,77207148,266,5574217,20955.7030075188,16.7085427135678,59991.8581380621,60177.0444271239,0.348234168145242
5243,591,515,1106,"Mayo","XEN","Independent",-3.43580470162749,"SA","Adelaide - Central and Hills",617,615,49720330,419,30073148,105,2184952,20809.0666666667,17.0178282009724,80846.0650406504,71773.6229116945,0.289926379949759
5244,1216,993,2209,"Mayo","XEN","Independent",-5.04753282028067,"SA","Adelaide - Central and Hills",2783,2738,178214936,2047,131877651,427,8938217,20932.5925058548,15.3431548688466,65089.4579985391,64424.8417195896,0.324914923298753
5245,663,597,1260,"Mayo","XEN","Independent",-2.61904761904762,"SA","Adelaide - Central and Hills",2014,1993,144397888,1376,95722248,313,7168884,22903.7827476038,15.5412115193644,72452.5278474661,69565.5872093023,0.329240126712265
5250,610,619,1229,"Mayo","XEN","Independent",0.366151342554922,"SA","Adelaide - Central and Hills",2390,2375,169080682,1877,127091479,424,9493488,22390.3018867925,17.7405857740586,71191.8661052632,67709.8982418753,0.330679892721285
5251,6538,6916,13454,"Mayo","XEN","Independent",1.4047866805411,"SA","Adelaide - Central and Hills",12318,12202,781926384,10040,642432544,2416,53165596,22005.6274834437,19.6135736320831,64081.8213407638,63987.3051792829,0.3439061454735
5252,1022,1282,2304,"Mayo","XEN","Independent",5.64236111111111,"SA","Adelaide - Central and Hills",4206,4166,254457363,3464,213929513,779,17326893,22242.4813863928,18.5211602472658,61079.5398463754,61757.942551963,0.360155802918435
5253,6391,3692,10083,"Barker","LP","Coalition",-13.3839135178022,"SA","South Australia - South East",10306,10154,504978698,8023,407177403,1001,20051439,20031.4075924076,9.71278866679604,49731.9970454993,50751.2654867257,0.39469769670368
5254,857,711,1568,"Barker","LP","Coalition",-4.65561224489796,"SA","South Australia - South East",1484,1460,76919844,1105,58303012,158,3022108,19127.2658227848,10.6469002695418,52684.8246575342,52762.9067873303,0.36251349645842
5255,2790,2262,5052,"Mayo","XEN","Independent",-5.22565320665083,"SA","South Australia - South East",6079,5993,349698154,4470,257755549,772,16193765,20976.3795336788,12.6994571475572,58351.1019522777,57663.4337807606,0.363772639926926
5256,290,290,580,"Mayo","XEN","Independent",0,"SA","South Australia - South East",752,741,35486763,526,26363875,76,1389610,18284.3421052632,10.1063829787234,47890.3684210526,50121.4353612167,0.364800847651129
5259,199,80,279,"Barker","LP","Coalition",-21.326164874552,"SA","South Australia - South East",588,577,26497818,412,20288636,50,1116866,22337.32,8.50340136054422,45923.4280762565,49244.2621359223,0.453602491562272
5260,526,315,841,"Barker","LP","Coalition",-12.5445897740785,"SA","South Australia - South East",1003,989,52898682,769,36315461,94,1778207,18917.0957446808,9.37188434695912,53487.0394337715,47224.266579974,0.400579979630703
5264,456,149,605,"Barker","LP","Coalition",-25.3719008264463,"SA","South Australia - South East",781,772,39806531,512,24644055,60,1387811,23130.1833333333,7.68245838668374,51562.8639896373,48132.919921875,0.480548102439581
5267,676,168,844,"Barker","LP","Coalition",-30.0947867298578,"SA","South Australia - South East",1295,1256,70028365,913,46122834,134,3090626,23064.3731343284,10.3474903474903,55755.0676751592,50517.8904709748,0.456558516582953
5268,1073,317,1390,"Barker","LP","Coalition",-27.1942446043165,"SA","South Australia - South East",2621,2580,143765575,1974,104029699,200,3746236,18731.18,7.63067531476536,55723.0910852713,52699.9488348531,0.355430705610328
5271,3308,1024,4332,"Barker","LP","Coalition",-26.3619575253924,"SA","South Australia - South East",5008,4923,297587954,3713,198806416,427,8283369,19398.9906323185,8.52635782747604,60448.497664026,53543.3385402639,0.362304465152667
5272,229,43,272,"Barker","LP","Coalition",-34.1911764705882,"SA","South Australia - South East",553,547,41133132,357,18695013,56,1375567,24563.6964285714,10.126582278481,75197.6819012797,52366.9831932773,0.469068388719494
5275,741,236,977,"Barker","LP","Coalition",-25.8444216990788,"SA","South Australia - South East",1448,1433,105252500,968,47545426,131,2770981,21152.5267175573,9.04696132596685,73449.0579204466,49117.1756198347,0.430654378038287
5276,570,169,739,"Barker","LP","Coalition",-27.1312584573748,"SA","South Australia - South East",954,934,61399655,581,28884445,99,2177766,21997.6363636364,10.377358490566,65738.3886509636,49715.0516351119,0.442474374261743
5277,695,319,1014,"Barker","LP","Coalition",-18.5404339250493,"SA","South Australia - South East",1743,1719,105542458,1349,70486038,181,3960795,21882.8453038674,10.3843947217441,61397.5904595695,52250.5841363973,0.418805754338428
5280,2243,1293,3536,"Barker","LP","Coalition",-13.433257918552,"SA","South Australia - South East",4331,4278,244143608,3187,165004314,389,7096879,18243.9048843188,8.98175940891249,57069.567087424,51774.1807342328,0.35237457407522
5290,10785,6061,16846,"Barker","LP","Coalition",-14.0211326130832,"SA","South Australia - South East",15419,15280,885038887,12689,695207176,1665,33163558,19918.0528528529,10.7983656527661,57921.3931282722,54788.1768460872,0.36354655327932
5291,2572,1023,3595,"Barker","LP","Coalition",-21.5438108484006,"SA","South Australia - South East",5560,5486,356675333,4269,249021845,538,9028842,16782.2342007435,9.67625899280575,65015.5546846518,58332.5942843757,0.287699088419227
5302,322,84,406,"Barker","LP","Coalition",-29.3103448275862,"SA","South Australia - South East",570,558,27265159,418,21152478,49,960697,19606.0612244898,8.59649122807017,48862.2921146953,50604.014354067,0.387440828059802
5304,255,88,343,"Barker","LP","Coalition",-24.3440233236152,"SA","South Australia - South East",538,528,28371971,357,18501597,39,517085,13258.5897435897,7.24907063197026,53734.7935606061,51825.2016806723,0.255832863425873
5330,934,330,1264,"Barker","LP","Coalition",-23.8924050632911,"SA","South Australia - South East",1977,1955,101970992,1457,72274520,136,2699594,19849.9558823529,6.87910976226606,52159.0751918159,49605.0240219629,0.400160190902523
5333,2128,640,2768,"Barker","LP","Coalition",-26.878612716763,"SA","South Australia - South East",3521,3470,182599961,2748,145685588,382,6928024,18136.1884816754,10.8491905708606,52622.4671469741,53015.133915575,0.342094551917133
5340,372,158,530,"Barker","LP","Coalition",-20.188679245283,"SA","South Australia - South East",823,809,42622872,637,34250746,83,1629609,19633.843373494,10.0850546780073,52685.8739184178,53768.8320251177,0.365152870799242
5341,3726,1643,5369,"Barker","LP","Coalition",-19.3983982119575,"SA","South Australia - South East",4606,4557,236406581,3703,187861566,405,7735268,19099.4271604938,8.79287885366913,51877.6785165679,50732.2619497705,0.376474977193092
5342,424,184,608,"Barker","LP","Coalition",-19.7368421052632,"SA","South Australia - South East",665,661,34619439,505,26777730,58,1042653,17976.775862069,8.7218045112782,52374.3403933434,53025.2079207921,0.339023203622743
5343,1314,726,2040,"Barker","LP","Coalition",-14.4117647058824,"SA","South Australia - South East",2877,2849,155239627,2333,124460348,310,6408876,20673.7935483871,10.775112964894,54489.1635661636,53347.7702528933,0.38752872801213
5344,218,115,333,"Barker","LP","Coalition",-15.4654654654655,"SA","South Australia - South East",506,502,24077294,381,18311530,39,737266,18904.2564102564,7.70750988142292,47962.7370517928,48061.7585301837,0.39333259931353
5345,821,376,1197,"Barker","LP","Coalition",-18.5881370091896,"SA","South Australia - South East",1976,1953,99979567,1508,78907172,181,3830428,21162.5856353591,9.15991902834008,51192.8146441372,52325.7108753316,0.404439524687585
5351,1428,1124,2552,"Barker","LP","Coalition",-5.95611285266457,"SA","Barossa - Yorke - Mid North",3795,3760,241174380,3037,190638401,508,9848095,19386.0137795276,13.3860342555995,64142.1223404255,62771.9463286138,0.308832446871107
5352,904,528,1432,"Barker","LP","Coalition",-13.1284916201117,"SA","Barossa - Yorke - Mid North",3302,3278,212125381,2423,156514948,402,9336388,23224.8457711443,12.1744397334949,64711.8306894448,64595.521254643,0.359542663640553
5353,1056,682,1738,"Barker","LP","Coalition",-10.7594936708861,"SA","Barossa - Yorke - Mid North",2409,2375,138264970,1761,100258471,250,4606798,18427.192,10.3777501037775,58216.8294736842,56932.6922203294,0.323666267681262
5355,4487,2524,7011,"Barker","LP","Coalition",-13.9994294679789,"SA","Barossa - Yorke - Mid North",5040,4986,295715910,3938,233149969,548,10957647,19995.7062043796,10.8730158730159,59309.2478941035,59205.1724225495,0.337735798853341
5360,538,278,816,"Barker","LP","Coalition",-15.9313725490196,"SA","Barossa - Yorke - Mid North",783,772,47526560,595,35713096,98,2127486,21709.0408163265,12.5159642401022,61562.9015544041,60022.0100840336,0.361684668439675
5371,287,201,488,"Grey","LP","Coalition",-8.81147540983606,"SA","Adelaide - North",928,918,55840520,744,43614490,120,2209892,18415.7666666667,12.9310344827586,60828.4531590414,58621.626344086,0.314146294041269
5372,632,469,1101,"Barker","LP","Coalition",-7.40236148955495,"SA","Barossa - Yorke - Mid North",1533,1512,91545994,1265,76097922,192,3426672,17847.25,12.5244618395303,60546.2923280423,60156.4600790514,0.296680522366958
5373,879,650,1529,"Barker","LP","Coalition",-7.48855461085677,"SA","Barossa - Yorke - Mid North",1955,1933,112409083,1476,83300206,233,4926094,21142.034334764,11.9181585677749,58152.6554578376,56436.4539295393,0.374616632738118
5374,482,209,691,"Grey","LP","Coalition",-19.753979739508,"SA","Barossa - Yorke - Mid North",843,822,45530166,577,28517282,68,1345089,19780.7205882353,8.06642941874259,55389.496350365,49423.3656845754,0.400230140425436
5400,221,215,436,"Grey","LP","Coalition",-0.688073394495412,"SA","Barossa - Yorke - Mid North",634,627,38157480,498,29546790,75,1742386,23231.8133333333,11.8296529968454,60857.2248803828,59330.9036144578,0.391563450378197
5412,370,213,583,"Grey","LP","Coalition",-13.4648370497427,"SA","Barossa - Yorke - Mid North",670,655,36982669,458,24283748,77,1266860,16452.7272727273,11.4925373134328,56462.0900763359,53021.2838427948,0.310304203902507
5417,450,243,693,"Grey","LP","Coalition",-14.9350649350649,"SA","Barossa - Yorke - Mid North",839,825,43432070,559,27525174,80,1461486,18268.575,9.53516090584029,52644.9333333333,49240.0250447227,0.37101067644477
5422,356,314,670,"Grey","LP","Coalition",-3.13432835820895,"SA","Barossa - Yorke - Mid North",670,654,29778968,496,21372517,39,606836,15559.8974358974,5.82089552238806,45533.5902140673,43089.752016129,0.361104362588886
5431,245,69,314,"Grey","LP","Coalition",-28.0254777070064,"SA","Barossa - Yorke - Mid North",505,490,24364503,319,15473854,46,855365,18594.8913043478,9.10891089108911,49723.4755102041,48507.3793103448,0.383341495020372
5433,332,163,495,"Grey","LP","Coalition",-17.0707070707071,"SA","South Australia - Outback",697,688,39859857,542,32281021,68,1245616,18317.8823529412,9.75609756097561,57935.8386627907,59559.0793357934,0.307558185204059
5453,1122,625,1747,"Grey","LP","Coalition",-14.2243846594161,"SA","Barossa - Yorke - Mid North",3178,3140,199723874,2329,135722593,335,7535616,22494.376119403,10.5412208936438,63606.3292993631,58275.0506655217,0.386003544613162
